acc,tax_id,name,total_count,self_count
SRR9431928,694002,Betacoronavirus,4,0
SRR9431928,2501931,Orthocoronavirinae,4,0
SRR9431928,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431929,2501931,Orthocoronavirinae,4,0
SRR9431929,694002,Betacoronavirus,4,0
SRR9431929,2509511,Sarbecovirus,4,0
SRR9431929,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431930,2509511,Sarbecovirus,4,0
SRR9431930,2501931,Orthocoronavirinae,4,0
SRR9431930,694002,Betacoronavirus,4,0
SRR9431930,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431931,2501931,Orthocoronavirinae,4,0
SRR9431931,2509511,Sarbecovirus,4,0
SRR9431931,694002,Betacoronavirus,4,0
SRR9431931,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431932,694002,Betacoronavirus,4,0
SRR9431932,2509511,Sarbecovirus,4,0
SRR9431932,2501931,Orthocoronavirinae,4,0
SRR9431932,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431933,2501931,Orthocoronavirinae,4,0
SRR9431933,694002,Betacoronavirus,4,0
SRR9431933,2509511,Sarbecovirus,4,0
SRR9431933,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431934,2501931,Orthocoronavirinae,4,0
SRR9431934,2509511,Sarbecovirus,4,0
SRR9431934,694002,Betacoronavirus,4,0
SRR9431934,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431935,2509511,Sarbecovirus,4,0
SRR9431935,694002,Betacoronavirus,4,0
SRR9431935,2501931,Orthocoronavirinae,4,0
SRR9431935,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431936,2509511,Sarbecovirus,4,0
SRR9431936,2501931,Orthocoronavirinae,4,0
SRR9431936,694002,Betacoronavirus,4,0
SRR9431936,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431937,694002,Betacoronavirus,4,0
SRR9431937,2509511,Sarbecovirus,4,0
SRR9431937,2501931,Orthocoronavirinae,4,0
SRR9431937,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431938,694002,Betacoronavirus,4,0
SRR9431938,2509511,Sarbecovirus,4,0
SRR9431938,2501931,Orthocoronavirinae,4,0
SRR9431938,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431939,2509511,Sarbecovirus,4,0
SRR9431939,694002,Betacoronavirus,4,0
SRR9431939,2501931,Orthocoronavirinae,4,0
SRR9431939,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431940,694002,Betacoronavirus,4,0
SRR9431940,2501931,Orthocoronavirinae,4,0
SRR9431940,2509511,Sarbecovirus,4,0
SRR9431940,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431941,2509511,Sarbecovirus,4,0
SRR9431941,694002,Betacoronavirus,4,0
SRR9431941,2501931,Orthocoronavirinae,4,0
SRR9431941,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431942,694002,Betacoronavirus,3,0
SRR9431942,2509511,Sarbecovirus,3,0
SRR9431942,2501931,Orthocoronavirinae,3,0
SRR9431942,694009,Severe acute respiratory syndrome-related coronavirus,3,3
SRR9431943,2501931,Orthocoronavirinae,4,0
SRR9431943,694002,Betacoronavirus,4,2
SRR9431943,2509511,Sarbecovirus,2,0
SRR9431943,694009,Severe acute respiratory syndrome-related coronavirus,2,2
SRR9431944,2501931,Orthocoronavirinae,4,0
SRR9431944,694002,Betacoronavirus,4,3
SRR9431944,2509511,Sarbecovirus,1,0
SRR9431944,694009,Severe acute respiratory syndrome-related coronavirus,1,1
SRR9431945,2501931,Orthocoronavirinae,4,0
SRR9431945,694002,Betacoronavirus,4,1
SRR9431945,2509511,Sarbecovirus,3,0
SRR9431945,694009,Severe acute respiratory syndrome-related coronavirus,3,3
SRR9431946,2501931,Orthocoronavirinae,4,0
SRR9431946,694002,Betacoronavirus,4,3
SRR9431946,2509511,Sarbecovirus,1,0
SRR9431946,694009,Severe acute respiratory syndrome-related coronavirus,1,1
SRR9431947,2501931,Orthocoronavirinae,4,0
SRR9431947,2509511,Sarbecovirus,4,0
SRR9431947,694002,Betacoronavirus,4,0
SRR9431947,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431948,2501931,Orthocoronavirinae,4,0
SRR9431948,694002,Betacoronavirus,4,1
SRR9431948,2509511,Sarbecovirus,3,0
SRR9431948,694009,Severe acute respiratory syndrome-related coronavirus,3,3
SRR9431949,2501931,Orthocoronavirinae,4,0
SRR9431949,694002,Betacoronavirus,4,2
SRR9431949,2509511,Sarbecovirus,2,0
SRR9431949,694009,Severe acute respiratory syndrome-related coronavirus,2,2
SRR9431950,2501931,Orthocoronavirinae,4,0
SRR9431950,694002,Betacoronavirus,4,2
SRR9431950,2509511,Sarbecovirus,2,0
SRR9431950,694009,Severe acute respiratory syndrome-related coronavirus,2,2
SRR9431951,694002,Betacoronavirus,4,0
SRR9431951,2509511,Sarbecovirus,4,0
SRR9431951,2501931,Orthocoronavirinae,4,0
SRR9431951,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431952,2501931,Orthocoronavirinae,4,0
SRR9431952,694002,Betacoronavirus,4,1
SRR9431952,2509511,Sarbecovirus,3,0
SRR9431952,694009,Severe acute respiratory syndrome-related coronavirus,3,3
SRR9431953,694002,Betacoronavirus,3,0
SRR9431953,2509511,Sarbecovirus,3,0
SRR9431953,2501931,Orthocoronavirinae,3,0
SRR9431953,694009,Severe acute respiratory syndrome-related coronavirus,3,3
SRR9431954,2501931,Orthocoronavirinae,4,0
SRR9431954,2509511,Sarbecovirus,4,0
SRR9431954,694002,Betacoronavirus,4,0
SRR9431954,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431955,694002,Betacoronavirus,4,0
SRR9431955,2509511,Sarbecovirus,4,0
SRR9431955,2501931,Orthocoronavirinae,4,0
SRR9431955,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431956,2501931,Orthocoronavirinae,4,0
SRR9431956,2509511,Sarbecovirus,4,0
SRR9431956,694002,Betacoronavirus,4,0
SRR9431956,694009,Severe acute respiratory syndrome-related coronavirus,4,1
SRR9431956,698398,recombinant SARSr-CoV,3,3
SRR9431957,2509511,Sarbecovirus,4,0
SRR9431957,694002,Betacoronavirus,4,0
SRR9431957,2501931,Orthocoronavirinae,4,0
SRR9431957,694009,Severe acute respiratory syndrome-related coronavirus,4,1
SRR9431957,698398,recombinant SARSr-CoV,3,3
SRR9431958,2509511,Sarbecovirus,4,0
SRR9431958,694002,Betacoronavirus,4,0
SRR9431958,2501931,Orthocoronavirinae,4,0
SRR9431958,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431959,694002,Betacoronavirus,4,0
SRR9431959,2501931,Orthocoronavirinae,4,0
SRR9431959,2509511,Sarbecovirus,4,0
SRR9431959,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431960,2501931,Orthocoronavirinae,4,0
SRR9431960,694002,Betacoronavirus,4,1
SRR9431960,2509511,Sarbecovirus,3,0
SRR9431960,694009,Severe acute respiratory syndrome-related coronavirus,3,3
SRR9431961,694002,Betacoronavirus,4,0
SRR9431961,2509511,Sarbecovirus,4,0
SRR9431961,2501931,Orthocoronavirinae,4,0
SRR9431961,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431962,2509511,Sarbecovirus,4,0
SRR9431962,694002,Betacoronavirus,4,0
SRR9431962,2501931,Orthocoronavirinae,4,0
SRR9431962,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431963,2501931,Orthocoronavirinae,4,0
SRR9431963,2509511,Sarbecovirus,4,0
SRR9431963,694002,Betacoronavirus,4,0
SRR9431963,694009,Severe acute respiratory syndrome-related coronavirus,4,2
SRR9431963,698398,recombinant SARSr-CoV,2,2
SRR9431964,694002,Betacoronavirus,4,0
SRR9431964,2509511,Sarbecovirus,4,0
SRR9431964,2501931,Orthocoronavirinae,4,0
SRR9431964,694009,Severe acute respiratory syndrome-related coronavirus,4,3
SRR9431964,698398,recombinant SARSr-CoV,1,1
SRR9431965,694002,Betacoronavirus,4,0
SRR9431965,2501931,Orthocoronavirinae,4,0
SRR9431965,2509511,Sarbecovirus,4,0
SRR9431965,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431966,694002,Betacoronavirus,4,0
SRR9431966,2509511,Sarbecovirus,4,0
SRR9431966,2501931,Orthocoronavirinae,4,0
SRR9431966,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431967,2509511,Sarbecovirus,3,0
SRR9431967,694002,Betacoronavirus,3,0
SRR9431967,694009,Severe acute respiratory syndrome-related coronavirus,3,0
SRR9431967,2501931,Orthocoronavirinae,3,0
SRR9431967,698398,recombinant SARSr-CoV,3,3
SRR9431968,2509511,Sarbecovirus,4,0
SRR9431968,694002,Betacoronavirus,4,0
SRR9431968,2501931,Orthocoronavirinae,4,0
SRR9431968,694009,Severe acute respiratory syndrome-related coronavirus,4,1
SRR9431968,698398,recombinant SARSr-CoV,3,3
SRR9431969,694002,Betacoronavirus,4,0
SRR9431969,2501931,Orthocoronavirinae,4,0
SRR9431969,2509511,Sarbecovirus,4,0
SRR9431969,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431970,2501931,Orthocoronavirinae,4,0
SRR9431970,2509511,Sarbecovirus,4,0
SRR9431970,694002,Betacoronavirus,4,0
SRR9431970,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431971,694002,Betacoronavirus,4,0
SRR9431971,2501931,Orthocoronavirinae,4,0
SRR9431971,2509511,Sarbecovirus,4,0
SRR9431971,694009,Severe acute respiratory syndrome-related coronavirus,4,3
SRR9431971,511430,SARS coronavirus BJ182-4,1,1
SRR9431972,2501931,Orthocoronavirinae,3,0
SRR9431972,2509511,Sarbecovirus,3,0
SRR9431972,694002,Betacoronavirus,3,0
SRR9431972,694009,Severe acute respiratory syndrome-related coronavirus,3,3
SRR9431973,2501931,Orthocoronavirinae,4,0
SRR9431973,694002,Betacoronavirus,4,0
SRR9431973,2509511,Sarbecovirus,4,0
SRR9431973,694009,Severe acute respiratory syndrome-related coronavirus,4,3
SRR9431973,1487703,Rhinolophus affinis coronavirus,1,1
SRR9431974,694002,Betacoronavirus,2,0
SRR9431974,2501931,Orthocoronavirinae,2,0
SRR9431974,2509511,Sarbecovirus,2,0
SRR9431974,694009,Severe acute respiratory syndrome-related coronavirus,2,2
SRR9431975,694002,Betacoronavirus,4,0
SRR9431975,2501931,Orthocoronavirinae,4,0
SRR9431975,2509511,Sarbecovirus,4,0
SRR9431975,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431976,694002,Betacoronavirus,4,0
SRR9431976,2501931,Orthocoronavirinae,4,0
SRR9431976,2509511,Sarbecovirus,4,0
SRR9431976,694009,Severe acute respiratory syndrome-related coronavirus,4,2
SRR9431976,698398,recombinant SARSr-CoV,2,2
SRR9431977,2501931,Orthocoronavirinae,4,0
SRR9431977,694002,Betacoronavirus,4,0
SRR9431977,2509511,Sarbecovirus,4,0
SRR9431977,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431978,694002,Betacoronavirus,4,0
SRR9431978,2501931,Orthocoronavirinae,4,0
SRR9431978,694009,Severe acute respiratory syndrome-related coronavirus,4,0
SRR9431978,2509511,Sarbecovirus,4,0
SRR9431978,698398,recombinant SARSr-CoV,4,4
SRR9431979,2501931,Orthocoronavirinae,8,0
SRR9431979,694002,Betacoronavirus,8,0
SRR9431979,2509511,Sarbecovirus,8,0
SRR9431979,694009,Severe acute respiratory syndrome-related coronavirus,8,8
SRR9431980,694002,Betacoronavirus,4,0
SRR9431980,2501931,Orthocoronavirinae,4,0
SRR9431980,2509511,Sarbecovirus,4,0
SRR9431980,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431981,2509511,Sarbecovirus,4,0
SRR9431981,2501931,Orthocoronavirinae,4,0
SRR9431981,694002,Betacoronavirus,4,0
SRR9431981,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431982,2509511,Sarbecovirus,4,0
SRR9431982,2501931,Orthocoronavirinae,4,0
SRR9431982,694002,Betacoronavirus,4,0
SRR9431982,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431983,2501931,Orthocoronavirinae,4,0
SRR9431983,2509511,Sarbecovirus,4,0
SRR9431983,694002,Betacoronavirus,4,0
SRR9431983,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431984,2509511,Sarbecovirus,4,0
SRR9431984,694002,Betacoronavirus,4,0
SRR9431984,2501931,Orthocoronavirinae,4,0
SRR9431984,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431985,694002,Betacoronavirus,4,0
SRR9431985,2509511,Sarbecovirus,4,0
SRR9431985,2501931,Orthocoronavirinae,4,0
SRR9431985,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431986,2501931,Orthocoronavirinae,4,0
SRR9431986,694002,Betacoronavirus,4,0
SRR9431986,2509511,Sarbecovirus,4,0
SRR9431986,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431987,2501931,Orthocoronavirinae,4,0
SRR9431987,2509511,Sarbecovirus,4,0
SRR9431987,694002,Betacoronavirus,4,0
SRR9431987,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431988,2509511,Sarbecovirus,4,0
SRR9431988,2501931,Orthocoronavirinae,4,0
SRR9431988,694002,Betacoronavirus,4,0
SRR9431988,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431989,2501931,Orthocoronavirinae,4,0
SRR9431989,694002,Betacoronavirus,4,0
SRR9431989,2509511,Sarbecovirus,4,0
SRR9431989,694009,Severe acute respiratory syndrome-related coronavirus,4,2
SRR9431989,1508227,Bat SARS-like coronavirus,2,2
SRR9431990,694002,Betacoronavirus,4,0
SRR9431990,2501931,Orthocoronavirinae,4,0
SRR9431990,2509511,Sarbecovirus,4,0
SRR9431990,694009,Severe acute respiratory syndrome-related coronavirus,4,2
SRR9431990,698398,recombinant SARSr-CoV,2,2
SRR9431991,694002,Betacoronavirus,4,0
SRR9431991,2501931,Orthocoronavirinae,4,0
SRR9431991,2509511,Sarbecovirus,4,0
SRR9431991,694009,Severe acute respiratory syndrome-related coronavirus,4,1
SRR9431991,698398,recombinant SARSr-CoV,2,2
SRR9431991,231513,Civet SARS CoV SZ3/2003,1,1
SRR9431992,2509511,Sarbecovirus,4,0
SRR9431992,694002,Betacoronavirus,4,0
SRR9431992,2501931,Orthocoronavirinae,4,0
SRR9431992,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431993,694002,Betacoronavirus,3,0
SRR9431993,2509511,Sarbecovirus,3,0
SRR9431993,2501931,Orthocoronavirinae,3,0
SRR9431993,694009,Severe acute respiratory syndrome-related coronavirus,3,3
SRR9431994,694002,Betacoronavirus,4,0
SRR9431994,2501931,Orthocoronavirinae,4,0
SRR9431994,2509511,Sarbecovirus,4,0
SRR9431994,694009,Severe acute respiratory syndrome-related coronavirus,4,2
SRR9431994,240273,SARS coronavirus ZMY 1,2,2
SRR9431995,2509511,Sarbecovirus,8,0
SRR9431995,694002,Betacoronavirus,8,0
SRR9431995,2501931,Orthocoronavirinae,8,0
SRR9431995,694009,Severe acute respiratory syndrome-related coronavirus,8,8
SRR9431996,2501931,Orthocoronavirinae,4,0
SRR9431996,2509511,Sarbecovirus,4,0
SRR9431996,694002,Betacoronavirus,4,0
SRR9431996,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431997,694002,Betacoronavirus,3,0
SRR9431997,2501931,Orthocoronavirinae,3,0
SRR9431997,2509511,Sarbecovirus,3,0
SRR9431997,694009,Severe acute respiratory syndrome-related coronavirus,3,3
SRR9431998,2509511,Sarbecovirus,4,0
SRR9431998,694002,Betacoronavirus,4,0
SRR9431998,2501931,Orthocoronavirinae,4,0
SRR9431998,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431999,2501931,Orthocoronavirinae,4,0
SRR9431999,2509511,Sarbecovirus,4,0
SRR9431999,694002,Betacoronavirus,4,0
SRR9431999,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9432000,2509511,Sarbecovirus,4,0
SRR9432000,2501931,Orthocoronavirinae,4,0
SRR9432000,694002,Betacoronavirus,4,0
SRR9432000,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9432001,2509511,Sarbecovirus,4,0
SRR9432001,694002,Betacoronavirus,4,0
SRR9432001,2501931,Orthocoronavirinae,4,0
SRR9432001,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9432002,2509511,Sarbecovirus,4,0
SRR9432002,694002,Betacoronavirus,4,0
SRR9432002,2501931,Orthocoronavirinae,4,0
SRR9432002,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9432003,2501931,Orthocoronavirinae,4,0
SRR9432003,694002,Betacoronavirus,4,1
SRR9432003,2509511,Sarbecovirus,3,0
SRR9432003,694009,Severe acute respiratory syndrome-related coronavirus,3,3
SRR9432004,2501931,Orthocoronavirinae,4,0
SRR9432004,694002,Betacoronavirus,4,2
SRR9432004,2509511,Sarbecovirus,2,0
SRR9432004,694009,Severe acute respiratory syndrome-related coronavirus,2,2
SRR9432005,694002,Betacoronavirus,4,0
SRR9432005,2501931,Orthocoronavirinae,4,0
SRR9432005,2509511,Sarbecovirus,4,0
SRR9432005,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9432006,2501931,Orthocoronavirinae,4,0
SRR9432006,694002,Betacoronavirus,4,2
SRR9432006,2509511,Sarbecovirus,2,0
SRR9432006,694009,Severe acute respiratory syndrome-related coronavirus,2,2
SRR9432007,694002,Betacoronavirus,8,0
SRR9432007,2509511,Sarbecovirus,8,0
SRR9432007,2501931,Orthocoronavirinae,8,0
SRR9432007,694009,Severe acute respiratory syndrome-related coronavirus,8,8
SRR9432008,694002,Betacoronavirus,4,0
SRR9432008,2509511,Sarbecovirus,4,0
SRR9432008,2501931,Orthocoronavirinae,4,0
SRR9432008,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9432009,2501931,Orthocoronavirinae,4,0
SRR9432009,694002,Betacoronavirus,4,1
SRR9432009,2509511,Sarbecovirus,3,0
SRR9432009,694009,Severe acute respiratory syndrome-related coronavirus,3,2
SRR9432009,442736,Bat SARS coronavirus HKU3,1,1
SRR9432010,2501931,Orthocoronavirinae,4,0
SRR9432010,694002,Betacoronavirus,4,3
SRR9432010,2509511,Sarbecovirus,1,0
SRR9432010,694009,Severe acute respiratory syndrome-related coronavirus,1,1
SRR9432011,2501931,Orthocoronavirinae,4,0
SRR9432011,694002,Betacoronavirus,4,1
SRR9432011,2509511,Sarbecovirus,3,0
SRR9432011,694009,Severe acute respiratory syndrome-related coronavirus,3,3
SRR9432012,2501931,Orthocoronavirinae,4,0
SRR9432012,694002,Betacoronavirus,4,0
SRR9432012,2509511,Sarbecovirus,4,0
SRR9432012,694009,Severe acute respiratory syndrome-related coronavirus,4,3
SRR9432012,1508227,Bat SARS-like coronavirus,1,1
SRR9432013,2501931,Orthocoronavirinae,4,0
SRR9432013,694002,Betacoronavirus,4,0
SRR9432013,2509511,Sarbecovirus,4,0
SRR9432013,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9432014,2501931,Orthocoronavirinae,4,0
SRR9432014,2509511,Sarbecovirus,4,0
SRR9432014,694002,Betacoronavirus,4,0
SRR9432014,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9432015,2501931,Orthocoronavirinae,4,0
SRR9432015,694002,Betacoronavirus,4,0
SRR9432015,2509511,Sarbecovirus,4,0
SRR9432015,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9432016,2501931,Orthocoronavirinae,4,0
SRR9432016,694002,Betacoronavirus,4,0
SRR9432016,2509511,Sarbecovirus,4,0
SRR9432016,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9432017,2501931,Orthocoronavirinae,4,0
SRR9432017,694009,Severe acute respiratory syndrome-related coronavirus,4,0
SRR9432017,2509511,Sarbecovirus,4,0
SRR9432017,694002,Betacoronavirus,4,0
SRR9432017,698398,recombinant SARSr-CoV,4,4
SRR9432018,694002,Betacoronavirus,4,0
SRR9432018,2509511,Sarbecovirus,4,0
SRR9432018,694009,Severe acute respiratory syndrome-related coronavirus,4,0
SRR9432018,2501931,Orthocoronavirinae,4,0
SRR9432018,698398,recombinant SARSr-CoV,4,4
SRR9432019,2509511,Sarbecovirus,4,0
SRR9432019,694002,Betacoronavirus,4,0
SRR9432019,2501931,Orthocoronavirinae,4,0
SRR9432019,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9432020,2509511,Sarbecovirus,4,0
SRR9432020,2501931,Orthocoronavirinae,4,0
SRR9432020,694002,Betacoronavirus,4,0
SRR9432020,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9432021,2501931,Orthocoronavirinae,4,0
SRR9432021,694002,Betacoronavirus,4,0
SRR9432021,2509511,Sarbecovirus,4,0
SRR9432021,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9432022,2501931,Orthocoronavirinae,4,0
SRR9432022,694002,Betacoronavirus,4,0
SRR9432022,2509511,Sarbecovirus,4,0
SRR9432022,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9432023,694002,Betacoronavirus,4,0
SRR9432023,2501931,Orthocoronavirinae,4,0
SRR9432023,2509511,Sarbecovirus,4,0
SRR9432023,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9432024,694002,Betacoronavirus,2,0
SRR9432024,2509511,Sarbecovirus,2,0
SRR9432024,2501931,Orthocoronavirinae,2,0
SRR9432024,694009,Severe acute respiratory syndrome-related coronavirus,2,2
SRR9432025,694002,Betacoronavirus,4,0
SRR9432025,2509511,Sarbecovirus,4,0
SRR9432025,2501931,Orthocoronavirinae,4,0
SRR9432025,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9432026,2509511,Sarbecovirus,4,0
SRR9432026,694002,Betacoronavirus,4,0
SRR9432026,2501931,Orthocoronavirinae,4,0
SRR9432026,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9432027,2501931,Orthocoronavirinae,4,0
SRR9432027,694002,Betacoronavirus,4,1
SRR9432027,2509511,Sarbecovirus,3,0
SRR9432027,694009,Severe acute respiratory syndrome-related coronavirus,3,3
SRR9432028,2501931,Orthocoronavirinae,4,0
SRR9432028,2509511,Sarbecovirus,4,0
SRR9432028,694002,Betacoronavirus,4,0
SRR9432028,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9432029,2501931,Orthocoronavirinae,4,0
